case,run,sample,ns,pairs,contacts,compression_m,reserved_bytes
cold_1,2,248,123958,512,512,4.9551,628040
cold_1,2,249,131125,544,544,4.95533,628040
cold_1,2,250,131709,544,544,4.95526,628040
cold_1,2,251,123667,512,512,4.95494,628040
cold_1,2,252,131042,544,544,4.95515,628040
cold_1,2,253,130875,544,544,4.95507,628040
cold_1,2,254,123917,512,512,4.95474,628040
cold_1,2,255,132583,544,544,4.95493,628040
cold_1,2,256,123500,512,512,4.95484,628040
cold_1,2,257,131625,544,544,4.95524,628040
cold_1,2,258,130791,544,544,4.95531,628040
cold_1,2,259,123208,512,512,4.95511,628040
cold_1,2,260,130958,544,544,4.95541,628040
cold_1,2,261,130208,544,544,4.95541,628040
cold_1,2,262,123083,512,512,4.95514,628040
cold_1,2,263,131625,544,544,4.95539,628040
cold_1,2,264,131042,544,544,4.95535,628040
cold_1,2,265,123916,512,512,4.95505,628040
cold_1,2,266,131250,544,544,4.95527,628040
cold_1,2,267,130959,544,544,4.95521,628040
cold_1,2,268,123292,512,512,4.95489,628040
cold_1,2,269,130709,544,544,4.95509,628040
cold_1,2,270,139500,544,544,4.95501,628040
cold_1,2,271,124375,512,512,4.95468,628040
cold_1,2,272,131333,544,544,4.95487,628040
cold_1,2,273,123333,512,512,4.95478,628040
cold_1,2,274,138083,544,544,4.95518,628040
cold_1,2,275,141000,544,544,4.95525,628040
cold_1,2,276,124541,512,512,4.95504,628040
cold_1,2,277,130583,544,544,4.95535,628040
cold_1,2,278,132500,544,544,4.95534,628040
cold_1,2,279,124333,512,512,4.95508,628040
cold_1,2,280,131250,544,544,4.95533,628040
cold_1,2,281,131083,544,544,4.95529,628040
cold_1,2,282,124583,512,512,4.95499,628040
cold_1,2,283,131166,544,544,4.95521,628040
cold_1,2,284,130458,544,544,4.95514,628040
cold_1,2,285,123291,512,512,4.95482,628040
cold_1,2,286,130917,544,544,4.95503,628040
cold_1,2,287,130459,544,544,4.95495,628040
cold_1,2,288,123834,512,512,4.95461,628040
cold_1,2,289,131250,544,544,4.95481,628040
cold_1,2,290,123791,512,512,4.95472,628040
cold_1,2,291,130791,544,544,4.95511,628040
cold_1,2,292,130708,544,544,4.95519,628040
cold_1,2,293,123875,512,512,4.95498,628040
cold_1,2,294,130625,544,544,4.95529,628040
cold_1,2,295,131750,544,544,4.95528,628040
cold_1,2,296,125041,512,512,4.95502,628040
cold_1,2,297,132375,544,544,4.95527,628040
cold_1,2,298,130500,544,544,4.95523,628040
cold_1,2,299,123416,512,512,4.95493,628040
cold_1,2,300,130458,544,544,4.95515,628040
cold_1,2,301,131625,544,544,4.95509,628040
cold_1,2,302,124083,512,512,4.95477,628040
cold_1,2,303,130875,544,544,4.95497,628040
cold_1,2,304,131334,544,544,4.95489,628040
cold_1,2,305,124459,512,512,4.95456,628040
cold_1,2,306,130375,544,544,4.95475,628040
cold_1,2,307,123791,512,512,4.95466,628040
cold_1,2,308,131000,544,544,4.95506,628040
cold_1,2,309,130625,544,544,4.95514,628040
cold_1,2,310,123958,512,512,4.95493,628040
cold_1,2,311,131583,544,544,4.95524,628040
cold_1,2,312,130541,544,544,4.95523,628040
cold_1,2,313,127666,512,512,4.95497,628040
cold_1,2,314,131125,544,544,4.95522,628040
cold_1,2,315,130459,544,544,4.95518,628040
cold_1,2,316,129125,512,512,4.95488,628040
cold_1,2,317,131166,544,544,4.95511,628040
cold_1,2,318,130958,544,544,4.95504,628040
cold_1,2,319,124667,512,512,4.95472,628040
cold_1,2,320,131292,544,544,4.95493,628040
cold_1,2,321,123459,512,512,4.95485,628040
cold_1,2,322,131250,544,544,4.95525,628040
cold_1,2,323,130791,544,544,4.95534,628040
cold_1,2,324,123917,512,512,4.95514,628040
cold_1,2,325,130917,544,544,4.95544,628040
cold_1,2,326,130583,544,544,4.95544,628040
cold_1,2,327,124291,512,512,4.95518,628040
cold_1,2,328,131166,544,544,4.95544,628040
cold_1,2,329,131000,544,544,4.9554,628040
cold_1,2,330,123458,512,512,4.9551,628040
cold_1,2,331,130166,544,544,4.95533,628040
cold_1,2,332,131583,544,544,4.95526,628040
cold_1,2,333,125042,512,512,4.95494,628040
cold_1,2,334,130542,544,544,4.95515,628040
cold_1,2,335,130834,544,544,4.95507,628040
cold_1,2,336,123583,512,512,4.95474,628040
cold_1,2,337,131083,544,544,4.95493,628040
cold_1,2,338,124208,512,512,4.95484,628040
cold_1,2,339,131666,544,544,4.95524,628040
cold_1,2,340,131083,544,544,4.95531,628040
cold_1,2,341,124041,512,512,4.95511,628040
cold_1,2,342,131375,544,544,4.95541,628040
cold_1,2,343,130792,544,544,4.95541,628040
cold_1,2,344,123459,512,512,4.95514,628040
cold_1,2,345,131458,544,544,4.95539,628040
cold_1,2,346,131250,544,544,4.95535,628040
cold_1,2,347,127709,512,512,4.95505,628040
cold_1,2,348,131542,544,544,4.95527,628040
cold_1,2,349,131250,544,544,4.95521,628040
cold_1,2,350,123333,512,512,4.95489,628040
cold_1,2,351,131250,544,544,4.95509,628040
cold_1,2,352,131083,544,544,4.95501,628040
cold_1,2,353,123542,512,512,4.95468,628040
cold_1,2,354,130750,544,544,4.95487,628040
cold_1,2,355,123750,512,512,4.95478,628040
cold_1,2,356,131209,544,544,4.95518,628040
cold_1,2,357,130834,544,544,4.95525,628040
cold_1,2,358,123584,512,512,4.95504,628040
cold_1,2,359,131250,544,544,4.95535,628040
cold_1,2,360,130333,544,544,4.95534,628040
cold_1,2,361,123584,512,512,4.95508,628040
cold_1,2,362,130917,544,544,4.95533,628040
cold_1,2,363,130500,544,544,4.95529,628040
cold_1,2,364,123833,512,512,4.95499,628040
cold_1,2,365,131500,544,544,4.95521,628040
cold_1,2,366,130667,544,544,4.95514,628040
cold_1,2,367,124000,512,512,4.95482,628040
cold_1,2,368,131250,544,544,4.95503,628040
cold_1,2,369,130917,544,544,4.95495,628040
cold_1,2,370,123416,512,512,4.95461,628040
cold_1,2,371,131583,544,544,4.95481,628040
cold_1,2,372,123417,512,512,4.95472,628040
cold_1,2,373,131041,544,544,4.95511,628040
cold_1,2,374,130875,544,544,4.95519,628040
cold_1,2,375,123792,512,512,4.95498,628040
cold_1,2,376,130875,544,544,4.95529,628040
cold_1,2,377,130792,544,544,4.95528,628040
cold_1,2,378,123375,512,512,4.95502,628040
cold_1,2,379,130875,544,544,4.95527,628040
cold_1,2,380,130458,544,544,4.95523,628040
cold_1,2,381,126292,512,512,4.95493,628040
cold_1,2,382,142083,544,544,4.95515,628040
cold_1,2,383,131666,544,544,4.95509,628040
cold_1,2,384,123083,512,512,4.95477,628040
cold_1,2,385,134042,544,544,4.95497,628040
cold_1,2,386,136209,544,544,4.95489,628040
cold_1,2,387,127209,512,512,4.95456,628040
cold_1,2,388,133917,544,544,4.95475,628040
cold_1,2,389,127375,512,512,4.95466,628040
cold_1,2,390,134500,544,544,4.95506,628040
cold_1,2,391,134417,544,544,4.95514,628040
cold_1,2,392,127834,512,512,4.95493,628040
cold_1,2,393,133792,544,544,4.95524,628040
cold_1,2,394,132500,544,544,4.95523,628040
cold_1,2,395,123458,512,512,4.95497,628040
cold_1,2,396,131333,544,544,4.95522,628040
cold_1,2,397,131000,544,544,4.95518,628040
cold_1,2,398,123250,512,512,4.95488,628040
cold_1,2,399,134250,544,544,4.95511,628040
cold_1,2,400,131334,544,544,4.95504,628040
cold_1,2,401,123542,512,512,4.95472,628040
cold_1,2,402,130834,544,544,4.95493,628040
cold_1,2,403,126625,512,512,4.95485,628040
cold_1,2,404,134542,544,544,4.95525,628040
cold_1,2,405,129958,544,544,4.95534,628040
cold_1,2,406,123167,512,512,4.95514,628040
cold_1,2,407,130875,544,544,4.95544,628040
cold_1,2,408,130167,544,544,4.95544,628040
cold_1,2,409,122875,512,512,4.95518,628040
cold_1,2,410,131833,544,544,4.95544,628040
cold_1,2,411,130542,544,544,4.9554,628040
cold_1,2,412,123750,512,512,4.9551,628040
cold_1,2,413,131167,544,544,4.95533,628040
cold_1,2,414,130834,544,544,4.95526,628040
cold_1,2,415,124042,512,512,4.95494,628040
cold_1,2,416,131333,544,544,4.95515,628040
cold_1,2,417,130875,544,544,4.95507,628040
cold_1,2,418,123375,512,512,4.95474,628040
cold_1,2,419,131666,544,544,4.95493,628040
cold_1,2,420,123333,512,512,4.95484,628040
cold_1,2,421,131250,544,544,4.95524,628040
cold_1,2,422,130750,544,544,4.95531,628040
cold_1,2,423,123500,512,512,4.95511,628040
cold_1,2,424,131334,544,544,4.95541,628040
cold_1,2,425,130833,544,544,4.95541,628040
cold_1,2,426,123708,512,512,4.95514,628040
cold_1,2,427,131125,544,544,4.95539,628040
cold_1,2,428,130750,544,544,4.95535,628040
cold_1,2,429,124625,512,512,4.95505,628040
cold_1,2,430,130917,544,544,4.95527,628040
cold_1,2,431,130250,544,544,4.95521,628040
cold_1,2,432,123583,512,512,4.95489,628040
cold_1,2,433,130583,544,544,4.95509,628040
cold_1,2,434,130709,544,544,4.95501,628040
cold_1,2,435,123542,512,512,4.95468,628040
cold_1,2,436,131458,544,544,4.95487,628040
cold_1,2,437,123708,512,512,4.95478,628040
cold_1,2,438,131041,544,544,4.95518,628040
cold_1,2,439,130916,544,544,4.95525,628040
cold_1,2,440,124125,512,512,4.95504,628040
cold_1,2,441,130917,544,544,4.95535,628040
cold_1,2,442,131125,544,544,4.95534,628040
cold_1,2,443,124208,512,512,4.95508,628040
cold_1,2,444,131042,544,544,4.95533,628040
cold_1,2,445,131084,544,544,4.95529,628040
cold_1,2,446,124250,512,512,4.95499,628040
cold_1,2,447,131250,544,544,4.95521,628040
cold_1,2,448,130958,544,544,4.95514,628040
cold_1,2,449,123959,512,512,4.95482,628040
cold_1,2,450,131250,544,544,4.95503,628040
cold_1,2,451,131167,544,544,4.95495,628040
cold_1,2,452,124208,512,512,4.95461,628040
cold_1,2,453,131333,544,544,4.95481,628040
cold_1,2,454,123667,512,512,4.95472,628040
cold_1,2,455,131417,544,544,4.95511,628040
cold_1,2,456,130625,544,544,4.95519,628040
cold_1,2,457,124042,512,512,4.95498,628040
cold_1,2,458,130833,544,544,4.95529,628040
cold_1,2,459,130375,544,544,4.95528,628040
cold_1,2,460,124125,512,512,4.95502,628040
cold_1,2,461,131042,544,544,4.95527,628040
cold_1,2,462,130666,544,544,4.95523,628040
cold_1,2,463,123791,512,512,4.95493,628040
cold_1,2,464,131208,544,544,4.95515,628040
cold_1,2,465,130791,544,544,4.95509,628040
cold_1,2,466,123875,512,512,4.95477,628040
cold_1,2,467,130875,544,544,4.95497,628040
cold_1,2,468,131500,544,544,4.95489,628040
cold_1,2,469,123500,512,512,4.95456,628040
cold_1,2,470,131541,544,544,4.95475,628040
cold_1,2,471,123917,512,512,4.95466,628040
cold_1,2,472,130625,544,544,4.95506,628040
cold_1,2,473,131458,544,544,4.95514,628040
cold_1,2,474,123541,512,512,4.95493,628040
cold_1,2,475,131125,544,544,4.95524,628040
cold_1,2,476,130375,544,544,4.95523,628040
cold_1,2,477,123125,512,512,4.95497,628040
cold_1,2,478,130334,544,544,4.95522,628040
cold_1,2,479,135334,544,544,4.95518,628040
cold_1,2,480,126167,512,512,4.95488,628040
cold_1,2,481,132167,544,544,4.95511,628040
cold_1,2,482,131084,544,544,4.95504,628040
cold_1,2,483,123834,512,512,4.95472,628040
cold_1,2,484,131000,544,544,4.95493,628040
cold_1,2,485,123209,512,512,4.95485,628040
cold_1,2,486,131209,544,544,4.95525,628040
cold_1,2,487,131084,544,544,4.95534,628040
cold_1,2,488,125334,512,512,4.95514,628040
cold_1,2,489,131542,544,544,4.95544,628040
cold_1,2,490,130584,544,544,4.95544,628040
cold_1,2,491,123459,512,512,4.95518,628040
cold_1,2,492,130750,544,544,4.95544,628040
cold_1,2,493,132917,544,544,4.9554,628040
cold_1,2,494,129250,512,512,4.9551,628040
cold_1,2,495,137959,544,544,4.95533,628040
cold_1,2,496,131083,544,544,4.95526,628040
cold_1,2,497,123792,512,512,4.95494,628040
cold_1,2,498,130792,544,544,4.95515,628040
cold_1,2,499,131042,544,544,4.95507,628040
cold_1,2,500,123584,512,512,4.95474,628040
cold_1,2,501,131042,544,544,4.95493,628040
cold_1,2,502,123959,512,512,4.95484,628040
cold_1,2,503,130375,544,544,4.95524,628040
cold_1,2,504,130167,544,544,4.95531,628040
cold_1,2,505,123375,512,512,4.95511,628040
cold_1,2,506,131667,544,544,4.95541,628040
cold_1,2,507,130500,544,544,4.95541,628040
cold_1,2,508,123167,512,512,4.95514,628040
cold_1,2,509,131209,544,544,4.95539,628040
cold_1,2,510,130625,544,544,4.95535,628040
cold_1,2,511,123833,512,512,4.95505,628040
cold_1,2,512,130209,544,544,4.95527,628040
cold_1,2,513,130958,544,544,4.95521,628040
cold_1,2,514,123459,512,512,4.95489,628040
cold_1,2,515,131000,544,544,4.95509,628040
cold_1,2,516,131166,544,544,4.95501,628040
cold_1,2,517,123792,512,512,4.95468,628040
cold_1,2,518,131459,544,544,4.95487,628040
cold_1,2,519,124792,512,512,4.95478,628040
cold_1,2,520,131834,544,544,4.95518,628040
cold_1,2,521,130917,544,544,4.95525,628040
cold_1,2,522,123792,512,512,4.95504,628040
cold_1,2,523,131292,544,544,4.95535,628040
cold_1,2,524,131416,544,544,4.95534,628040
cold_1,2,525,123416,512,512,4.95508,628040
cold_1,2,526,130958,544,544,4.95533,628040
cold_1,2,527,131000,544,544,4.95529,628040
cold_1,2,528,123792,512,512,4.95499,628040
cold_1,2,529,134250,544,544,4.95521,628040
cold_1,2,530,130500,544,544,4.95514,628040
cold_1,2,531,123875,512,512,4.95482,628040
cold_1,2,532,130875,544,544,4.95503,628040
cold_1,2,533,134000,544,544,4.95495,628040
cold_1,2,534,123708,512,512,4.95461,628040
cold_1,2,535,130583,544,544,4.95481,628040
cold_1,2,536,123667,512,512,4.95472,628040
cold_1,2,537,131125,544,544,4.95511,628040
cold_1,2,538,131292,544,544,4.95519,628040
cold_1,2,539,123500,512,512,4.95498,628040
cold_1,2,540,136917,544,544,4.95529,628040
cold_1,2,541,130208,544,544,4.95528,628040
cold_1,2,542,123500,512,512,4.95502,628040
cold_1,2,543,130917,544,544,4.95527,628040
cold_1,2,544,131083,544,544,4.95523,628040
cold_1,2,545,123958,512,512,4.95493,628040
cold_1,2,546,131292,544,544,4.95515,628040
cold_1,2,547,131959,544,544,4.95509,628040
cold_1,2,548,123584,512,512,4.95477,628040
cold_1,2,549,131084,544,544,4.95497,628040
cold_1,2,550,130667,544,544,4.95489,628040
cold_1,2,551,123500,512,512,4.95456,628040
cold_1,2,552,130292,544,544,4.95475,628040
cold_1,2,553,123125,512,512,4.95466,628040
cold_1,2,554,130500,544,544,4.95506,628040
cold_1,2,555,130458,544,544,4.95514,628040
cold_1,2,556,123125,512,512,4.95493,628040
cold_1,2,557,130917,544,544,4.95524,628040
cold_1,2,558,131250,544,544,4.95523,628040
cold_1,2,559,123833,512,512,4.95497,628040
cold_1,2,560,130917,544,544,4.95522,628040
cold_1,2,561,130708,544,544,4.95518,628040
cold_1,2,562,123709,512,512,4.95488,628040
cold_1,2,563,130833,544,544,4.95511,628040
cold_1,2,564,130792,544,544,4.95504,628040
cold_1,2,565,123000,512,512,4.95472,628040
cold_1,2,566,132459,544,544,4.95493,628040
cold_1,2,567,123542,512,512,4.95485,628040
cold_1,2,568,130792,544,544,4.95525,628040
cold_1,2,569,130625,544,544,4.95534,628040
cold_1,2,570,123667,512,512,4.95514,628040
cold_1,2,571,131209,544,544,4.95544,628040
cold_1,2,572,130917,544,544,4.95544,628040
cold_1,2,573,129000,512,512,4.95518,628040
cold_1,2,574,130667,544,544,4.95544,628040
cold_1,2,575,131583,544,544,4.9554,628040
cold_1,2,576,124583,512,512,4.9551,628040
cold_1,2,577,132667,544,544,4.95533,628040
cold_1,2,578,132334,544,544,4.95526,628040
cold_1,2,579,124250,512,512,4.95494,628040
cold_1,2,580,130625,544,544,4.95515,628040
cold_1,2,581,130375,544,544,4.95507,628040
cold_1,2,582,123916,512,512,4.95474,628040
cold_1,2,583,131375,544,544,4.95493,628040
cold_1,2,584,124458,512,512,4.95484,628040
cold_1,2,585,130750,544,544,4.95524,628040
cold_1,2,586,131083,544,544,4.95531,628040
cold_1,2,587,124083,512,512,4.95511,628040
cold_1,2,588,130916,544,544,4.95541,628040
cold_1,2,589,130708,544,544,4.95541,628040
cold_1,2,590,122750,512,512,4.95514,628040
cold_1,2,591,130959,544,544,4.95539,628040
cold_1,2,592,130583,544,544,4.95535,628040
cold_1,2,593,125291,512,512,4.95505,628040
cold_1,2,594,131166,544,544,4.95527,628040
cold_1,2,595,131583,544,544,4.95521,628040
cold_1,2,596,123875,512,512,4.95489,628040
cold_1,2,597,130542,544,544,4.95509,628040
cold_1,2,598,130625,544,544,4.95501,628040
cold_1,2,599,124042,512,512,4.95468,628040
cold_16,2,0,692834,320,320,1.6067,628040
cold_16,2,1,707834,320,320,1.60908,628040
cold_16,2,2,692458,320,320,1.61146,628040
cold_16,2,3,692583,320,320,1.61382,628040
cold_16,2,4,689750,320,320,1.61617,628040
cold_16,2,5,696000,320,320,1.61851,628040
cold_16,2,6,706542,320,320,1.62084,628040
cold_16,2,7,689209,320,320,1.62315,628040
cold_16,2,8,691542,320,320,1.62546,628040
cold_16,2,9,690375,320,320,1.62775,628040
cold_16,2,10,686209,320,320,1.63003,628040
cold_16,2,11,693750,320,320,1.63231,628040
cold_16,2,12,689416,320,320,1.63457,628040
cold_16,2,13,690833,320,320,1.63681,628040
cold_16,2,14,693167,320,320,1.63905,628040
cold_16,2,15,686584,320,320,1.64128,628040
cold_16,2,16,691417,320,320,1.6435,628040
cold_16,2,17,691250,320,320,1.6457,628040
cold_16,2,18,690125,320,320,1.64789,628040
cold_16,2,19,689500,320,320,1.65008,628040
cold_16,2,20,687458,320,320,1.65225,628040
cold_16,2,21,690541,320,320,1.65441,628040
cold_16,2,22,688708,320,320,1.65656,628040
cold_16,2,23,693250,320,320,1.6587,628040
cold_16,2,24,690459,320,320,1.66083,628040
cold_16,2,25,686083,320,320,1.66295,628040
cold_16,2,26,686958,320,320,1.66506,628040
cold_16,2,27,691166,320,320,1.66716,628040
cold_16,2,28,691708,320,320,1.66925,628040
cold_16,2,29,689750,320,320,1.67133,628040
cold_16,2,30,695792,320,320,1.67339,628040
cold_16,2,31,691958,320,320,1.67545,628040
cold_16,2,32,689500,320,320,1.6775,628040
cold_16,2,33,694625,320,320,1.67954,628040
cold_16,2,34,691000,320,320,1.68156,628040
cold_16,2,35,687584,320,320,1.68358,628040
cold_16,2,36,706792,320,320,1.68559,628040
cold_16,2,37,706291,320,320,1.68759,628040
cold_16,2,38,707166,320,320,1.68957,628040
cold_16,2,39,700666,320,320,1.69155,628040
cold_16,2,40,699625,320,320,1.69352,628040
cold_16,2,41,706041,320,320,1.69548,628040
cold_16,2,42,702625,320,320,1.69743,628040
cold_16,2,43,700875,320,320,1.69937,628040
cold_16,2,44,696166,320,320,1.7013,628040
cold_16,2,45,702417,320,320,1.70322,628040
cold_16,2,46,699625,320,320,1.70513,628040
cold_16,2,47,700375,320,320,1.70703,628040
cold_16,2,48,704625,320,320,1.70892,628040
cold_16,2,49,697458,320,320,1.7108,628040
cold_16,2,50,700167,320,320,1.71268,628040
cold_16,2,51,706875,320,320,1.71454,628040
cold_16,2,52,698917,320,320,1.71639,628040
cold_16,2,53,702125,320,320,1.71824,628040
cold_16,2,54,701375,320,320,1.72008,628040
cold_16,2,55,708875,320,320,1.72191,628040
cold_16,2,56,735000,320,320,1.72372,628040
cold_16,2,57,718000,320,320,1.72553,628040
cold_16,2,58,711083,320,320,1.72733,628040
cold_16,2,59,703375,320,320,1.72913,628040
cold_16,2,60,707125,320,320,1.73091,628040
cold_16,2,61,698500,320,320,1.73268,628040
cold_16,2,62,702833,320,320,1.73445,628040
cold_16,2,63,701708,320,320,1.73621,628040
cold_16,2,64,701791,320,320,1.73795,628040
cold_16,2,65,704333,320,320,1.73969,628040
cold_16,2,66,696125,320,320,1.74143,628040
cold_16,2,67,699834,320,320,1.74315,628040
cold_16,2,68,700708,320,320,1.74486,628040
cold_16,2,69,699583,320,320,1.74657,628040
cold_16,2,70,701750,320,320,1.74826,628040
cold_16,2,71,697959,320,320,1.74995,628040
cold_16,2,72,704459,320,320,1.75163,628040
cold_16,2,73,695500,320,320,1.75331,628040
cold_16,2,74,698208,320,320,1.75497,628040
cold_16,2,75,696292,320,320,1.75663,628040
cold_16,2,76,690666,320,320,1.75827,628040
cold_16,2,77,686000,320,320,1.75991,628040
cold_16,2,78,702542,320,320,1.76155,628040
cold_16,2,79,688584,320,320,1.76317,628040
cold_16,2,80,687250,320,320,1.76478,628040
cold_16,2,81,699458,320,320,1.76639,628040
cold_16,2,82,685916,320,320,1.76799,628040
cold_16,2,83,693208,320,320,1.76958,628040
cold_16,2,84,687708,320,320,1.77117,628040
cold_16,2,85,687958,320,320,1.77274,628040
cold_16,2,86,688666,320,320,1.77431,628040
cold_16,2,87,697375,320,320,1.77587,628040
cold_16,2,88,686875,320,320,1.77743,628040
cold_16,2,89,692333,320,320,1.77897,628040
cold_16,2,90,707208,320,320,1.78051,628040
cold_16,2,91,706250,320,320,1.78204,628040
cold_16,2,92,718167,320,320,1.78356,628040
cold_16,2,93,692791,320,320,1.78508,628040
cold_16,2,94,689000,320,320,1.78658,628040
cold_16,2,95,693875,320,320,1.78808,628040
cold_16,2,96,686333,320,320,1.78958,628040
cold_16,2,97,684042,320,320,1.79106,628040
cold_16,2,98,688375,320,320,1.79254,628040
cold_16,2,99,684417,320,320,1.79401,628040
cold_16,2,100,692042,320,320,1.79547,628040
cold_16,2,101,691708,320,320,1.79693,628040
cold_16,2,102,690709,320,320,1.79838,628040
cold_16,2,103,690917,320,320,1.79982,628040
cold_16,2,104,685709,320,320,1.80126,628040
cold_16,2,105,687417,320,320,1.80268,628040
cold_16,2,106,697833,320,320,1.80411,628040
cold_16,2,107,688375,320,320,1.80552,628040
cold_16,2,108,693083,320,320,1.80693,628040
cold_16,2,109,704292,320,320,1.80833,628040
cold_16,2,110,702291,320,320,1.80972,628040
cold_16,2,111,692875,320,320,1.81111,628040
cold_16,2,112,702667,320,320,1.81249,628040
cold_16,2,113,692833,320,320,1.81386,628040
cold_16,2,114,696375,320,320,1.81522,628040
cold_16,2,115,688500,320,320,1.81658,628040
cold_16,2,116,702792,320,320,1.81793,628040
cold_16,2,117,692583,320,320,1.81928,628040
cold_16,2,118,688875,320,320,1.82062,628040
cold_16,2,119,688875,320,320,1.82195,628040
cold_16,2,120,688917,320,320,1.82328,628040
cold_16,2,121,697459,320,320,1.8246,628040
cold_16,2,122,688209,320,320,1.82591,628040
cold_16,2,123,689042,320,320,1.82722,628040
cold_16,2,124,690500,320,320,1.82852,628040
cold_16,2,125,689083,320,320,1.82981,628040
cold_16,2,126,696167,320,320,1.8311,628040
cold_16,2,127,689958,320,320,1.83238,628040
cold_16,2,128,685875,320,320,1.83365,628040
cold_16,2,129,693875,320,320,1.83492,628040
cold_16,2,130,693917,320,320,1.83618,628040
cold_16,2,131,692959,320,320,1.83744,628040
cold_16,2,132,690917,320,320,1.83869,628040
cold_16,2,133,688167,320,320,1.83993,628040
cold_16,2,134,688167,320,320,1.84117,628040
cold_16,2,135,692292,320,320,1.8424,628040
cold_16,2,136,697000,320,320,1.84363,628040
cold_16,2,137,689791,320,320,1.84485,628040
cold_16,2,138,706458,320,320,1.84606,628040
cold_16,2,139,693250,320,320,1.84727,628040
cold_16,2,140,689750,320,320,1.84847,628040
cold_16,2,141,692667,320,320,1.84966,628040
cold_16,2,142,690541,320,320,1.85085,628040
cold_16,2,143,693250,320,320,1.85204,628040
cold_16,2,144,693792,320,320,1.85322,628040
cold_16,2,145,689584,320,320,1.85439,628040
cold_16,2,146,692792,320,320,1.85555,628040
cold_16,2,147,693666,320,320,1.85671,628040
cold_16,2,148,690250,320,320,1.85787,628040
cold_16,2,149,690125,320,320,1.85902,628040
cold_16,2,150,692084,320,320,1.86016,628040
cold_16,2,151,686250,320,320,1.8613,628040
cold_16,2,152,692458,320,320,1.86243,628040
cold_16,2,153,689791,320,320,1.86356,628040
cold_16,2,154,690708,320,320,1.86468,628040
cold_16,2,155,697208,320,320,1.8658,628040
cold_16,2,156,696750,320,320,1.86691,628040
cold_16,2,157,694750,320,320,1.86801,628040
cold_16,2,158,692959,320,320,1.86911,628040
cold_16,2,159,687083,320,320,1.8702,628040
cold_16,2,160,687750,320,320,1.87129,628040
cold_16,2,161,691958,320,320,1.87237,628040
cold_16,2,162,704584,320,320,1.87345,628040
cold_16,2,163,691417,320,320,1.87452,628040
cold_16,2,164,693125,320,320,1.87559,628040
cold_16,2,165,702667,320,320,1.87665,628040
cold_16,2,166,688666,320,320,1.87771,628040
cold_16,2,167,687708,320,320,1.87876,628040
cold_16,2,168,691666,320,320,1.87981,628040
cold_16,2,169,689875,320,320,1.88085,628040
cold_16,2,170,690000,320,320,1.88188,628040
cold_16,2,171,692083,320,320,1.88292,628040
cold_16,2,172,684834,320,320,1.88394,628040
cold_16,2,173,689459,320,320,1.88496,628040
cold_16,2,174,707709,320,320,1.88598,628040
cold_16,2,175,687709,320,320,1.88699,628040
cold_16,2,176,687833,320,320,1.88799,628040
cold_16,2,177,690208,320,320,1.88899,628040
cold_16,2,178,689583,320,320,1.88999,628040
cold_16,2,179,686000,320,320,1.89098,628040
cold_16,2,180,690209,320,320,1.89197,628040
cold_16,2,181,685292,320,320,1.89295,628040
cold_16,2,182,690584,320,320,1.89393,628040
cold_16,2,183,695000,320,320,1.8949,628040
cold_16,2,184,688208,320,320,1.89586,628040
cold_16,2,185,701417,320,320,1.89683,628040
cold_16,2,186,697625,320,320,1.89778,628040
cold_16,2,187,692791,320,320,1.89874,628040
cold_16,2,188,697208,320,320,1.89968,628040
cold_16,2,189,688042,320,320,1.90063,628040
cold_16,2,190,689125,320,320,1.90156,628040
cold_16,2,191,684541,320,320,1.9025,628040
cold_16,2,192,688542,320,320,1.90343,628040
cold_16,2,193,690292,320,320,1.90435,628040
cold_16,2,194,693666,320,320,1.90527,628040
cold_16,2,195,690458,320,320,1.90619,628040
cold_16,2,196,689416,320,320,1.9071,628040
cold_16,2,197,687583,320,320,1.90801,628040
cold_16,2,198,687166,320,320,1.90891,628040
cold_16,2,199,700708,320,320,1.90981,628040
cold_16,2,200,693208,320,320,1.9107,628040
cold_16,2,201,686416,320,320,1.91159,628040
cold_16,2,202,698500,320,320,1.91247,628040
cold_16,2,203,706584,320,320,1.91335,628040
cold_16,2,204,688667,320,320,1.91423,628040
cold_16,2,205,687417,320,320,1.9151,628040
cold_16,2,206,698042,320,320,1.91597,628040
cold_16,2,207,711292,320,320,1.91683,628040
cold_16,2,208,703625,320,320,1.91769,628040
cold_16,2,209,710958,320,320,1.91854,628040
cold_16,2,210,697750,320,320,1.91939,628040
cold_16,2,211,702750,320,320,1.92024,628040
cold_16,2,212,714625,320,320,1.92108,628040
cold_16,2,213,696833,320,320,1.92192,628040
cold_16,2,214,696458,320,320,1.92275,628040
cold_16,2,215,702167,320,320,1.92358,628040
cold_16,2,216,701458,320,320,1.92441,628040
cold_16,2,217,698709,320,320,1.92523,628040
cold_16,2,218,710875,320,320,1.92605,628040
cold_16,2,219,696000,320,320,1.92686,628040
cold_16,2,220,701167,320,320,1.92767,628040
cold_16,2,221,708416,320,320,1.92848,628040
cold_16,2,222,698833,320,320,1.92928,628040
cold_16,2,223,715292,320,320,1.93007,628040
cold_16,2,224,724000,320,320,1.93087,628040
cold_16,2,225,711458,320,320,1.93166,628040
cold_16,2,226,697666,320,320,1.93244,628040
cold_16,2,227,712208,320,320,1.93323,628040
cold_16,2,228,702750,320,320,1.934,628040
cold_16,2,229,703208,320,320,1.93478,628040
